Date,Close,High,Low,Open,Volume,ticker
2024-06-20,1361.1494140625,1366.3358230344675,1348.0420362033917,1366.3358230344675,3163919,HCLTECH.NS
2024-06-21,1365.2987060546875,1397.4544219983477,1357.1418753477756,1378.6419462721992,6489262,HCLTECH.NS
2024-06-24,1358.69775390625,1361.6209797362428,1345.2602390218217,1355.868803404265,1988692,HCLTECH.NS
2024-06-25,1365.392822265625,1367.4202596782793,1345.1186783596481,1358.791938203214,2079037,HCLTECH.NS
2024-06-26,1361.3851318359375,1370.4378648520903,1356.1987229709794,1365.3928114134053,1917424,HCLTECH.NS
2024-06-27,1371.9466552734375,1377.2745348301157,1342.3369516872913,1353.1812614480245,6613193,HCLTECH.NS
2024-06-28,1376.3787841796875,1384.9599115724923,1359.7822965092623,1384.2998691231603,4943575,HCLTECH.NS
2024-07-01,1385.101318359375,1394.2954076662948,1372.0410196480143,1381.4708548345986,3723295,HCLTECH.NS
2024-07-02,1396.3699951171875,1407.355660664492,1389.014677866447,1390.9006448425048,3811366,HCLTECH.NS
2024-07-03,1396.5584716796875,1404.1023391836966,1387.3171879431632,1404.1023391836966,2070876,HCLTECH.NS
2024-07-04,1435.5509033203125,1447.0553710473575,1400.330492737163,1400.330492737163,6822557,HCLTECH.NS
2024-07-05,1432.7691650390625,1442.0575295705567,1419.708866475669,1436.1638826457138,3061687,HCLTECH.NS
2024-07-08,1445.970947265625,1452.1946154526493,1420.321726549896,1440.8788132543168,2939620,HCLTECH.NS
2024-07-09,1443.8021240234375,1458.1355433835831,1438.0499472564713,1445.9710322830915,2658608,HCLTECH.NS
2024-07-10,1423.8577880859375,1445.2163858575193,1403.0178772464265,1443.801910708544,3507096,HCLTECH.NS
2024-07-11,1425.6966552734375,1446.536565826853,1422.066192129631,1428.6198808524657,3304053,HCLTECH.NS
2024-07-12,1471.2427978515625,1476.7121481480785,1424.3765643535587,1442.7647424435252,6430647,HCLTECH.NS
2024-07-15,1480.10693359375,1543.0982797792644,1478.032415860756,1489.9139853803376,10337489,HCLTECH.NS
2024-07-16,1480.059814453125,1492.7428966209804,1466.3393583358336,1475.769193437672,3540650,HCLTECH.NS
2024-07-18,1503.63427734375,1508.0662534294595,1468.2252034326518,1469.2153820802357,4399468,HCLTECH.NS
2024-07-19,1503.63427734375,1524.2855224136326,1498.023456857912,1518.6748170380768,5633838,HCLTECH.NS
2024-07-22,1487.17919921875,1503.5871345272762,1481.3327477814792,1498.0235090632552,2704495,HCLTECH.NS
2024-07-23,1518.773681640625,1521.1017742456015,1473.8760950334038,1495.6360067675382,2907674,HCLTECH.NS
2024-07-24,1504.8531494140625,1518.4412495461963,1498.344209809512,1514.6403953545912,2484299,HCLTECH.NS
2024-07-25,1508.5589599609375,1514.6403496827024,1485.0411753595279,1491.8352252207296,2934731,HCLTECH.NS
2024-07-26,1553.9315185546875,1558.3500342283564,1514.640216195122,1523.0021408247073,2814159,HCLTECH.NS
2024-07-29,1551.0809326171875,1563.1011561962341,1539.3458194759266,1558.5400851487932,1639491,HCLTECH.NS
2024-07-30,1549.085693359375,1551.6987807120745,1537.4455769700774,1547.897926380875,1783877,HCLTECH.NS
2024-07-31,1560.82080078125,1563.10133656813,1538.585779846692,1540.296210685069,1984986,HCLTECH.NS
2024-08-01,1558.8726806640625,1573.078324969608,1554.6441613274196,1558.3975739515981,1785188,HCLTECH.NS
2024-08-02,1529.1785888671875,1557.399882624995,1521.4343258617869,1539.393383704417,1692851,HCLTECH.NS
2024-08-05,1484.61376953125,1516.2558131926169,1460.478320605045,1496.5864378353583,3279717,HCLTECH.NS
2024-08-06,1503.9505615234375,1525.0928139283633,1485.1838430965931,1485.1838430965931,2138704,HCLTECH.NS
2024-08-07,1515.2105712890625,1534.5949517731926,1510.8396119624622,1525.0928158489005,1897787,HCLTECH.NS
2024-08-08,1480.2900390625,1522.2419871889051,1477.1544041902214,1517.4909198131595,2373805,HCLTECH.NS
2024-08-09,1510.7918701171875,1522.2419889027683,1497.3938833010714,1505.9933616579954,2021762,HCLTECH.NS
2024-08-12,1506.3260498046875,1520.8168066313845,1495.4935919946815,1510.8395642261178,1273739,HCLTECH.NS
2024-08-13,1513.357666015625,1528.3235297486287,1499.1044624603833,1499.437014011432,1973825,HCLTECH.NS
2024-08-14,1545.18994140625,1548.6106873283263,1518.6789575226246,1520.4368295666063,3932148,HCLTECH.NS
2024-08-16,1585.1937255859375,1590.6574533977878,1551.4135881085706,1553.5991256304558,3101056,HCLTECH.NS
2024-08-19,1594.93359375,1601.1099824061662,1576.4519848606221,1582.1057096179625,1631947,HCLTECH.NS
2024-08-20,1602.7728271484375,1610.6596466093677,1586.0965316826914,1596.3588851989773,2786109,HCLTECH.NS
2024-08-21,1593.74560546875,1604.7680589572774,1590.41985819247,1602.05997365945,1410370,HCLTECH.NS
2024-08-22,1592.700439453125,1603.010233106482,1589.707243620121,1603.010233106482,1749127,HCLTECH.NS
2024-08-23,1578.7322998046875,1602.0125324219466,1574.6464510226854,1592.605510811716,2158185,HCLTECH.NS
2024-08-26,1633.8446044921875,1647.6702577231686,1584.1009494947923,1587.8068054529497,2672708,HCLTECH.NS
2024-08-27,1626.3856201171875,1669.3827867215566,1620.2092315441841,1639.9261642964639,3556487,HCLTECH.NS
2024-08-28,1633.8446044921875,1651.2335584535388,1608.7590601446714,1627.2882239425962,2516461,HCLTECH.NS
2024-08-29,1664.6314697265625,1668.5748788860546,1612.7498366681984,1628.665912534566,5112407,HCLTECH.NS
2024-08-30,1665.9619140625,1678.3622473431574,1655.462007890427,1664.6315918879181,4792561,HCLTECH.NS
2024-09-02,1716.703369140625,1721.7869885406676,1672.3758829092578,1676.366733505417,4445349,HCLTECH.NS
2024-09-03,1701.3099365234375,1726.6807098774236,1698.07930299646,1716.0858047723088,2553290,HCLTECH.NS
2024-09-04,1696.36865234375,1706.250895950878,1677.1268289520901,1677.2218271036006,2644961,HCLTECH.NS
2024-09-05,1701.4049072265625,1708.1988412703545,1679.312442333494,1702.7826704679092,2878565,HCLTECH.NS
2024-09-06,1668.669921875,1706.3459107487427,1653.4190646337302,1698.9817560455251,3351716,HCLTECH.NS
2024-09-09,1659.78564453125,1678.3623672418878,1654.464471445654,1670.8080993498857,1418238,HCLTECH.NS
2024-09-10,1690.52490234375,1700.2171501422297,1660.1656258410717,1662.3510474087204,2307528,HCLTECH.NS
2024-09-11,1690.1922607421875,1707.391101869369,1685.393636176809,1689.6695969207808,2303930,HCLTECH.NS
2024-09-12,1717.60595703125,1723.8773431430982,1688.6244443088503,1710.3843573875197,3349489,HCLTECH.NS
2024-09-13,1722.5472412109375,1729.3887326572687,1706.2510549546316,1715.135528816687,1599349,HCLTECH.NS
